id,keywords
6524,"[{'id':10329,'name':'wealth'},{'id':10508,'name':'teacher'},{'id':11411,'name':'wager'},{'id':12670,'name':'los angeles'},{'id':177927,'name':'homeless'}]"
11244,"[{'id':542,'name':'street gang'},{'id':1701,'name':'hero'},{'id':2176,'name':'music teacher'},{'id':9715,'name':'superhero'},{'id':33637,'name':'super power'}]"
23834,[]
10678,"[{'id':378,'name':'prison'},{'id':1594,'name':'ex-boyfriend'},{'id':3848,'name':'support'},{'id':10685,'name':'escape'},{'id':10909,'name':'lawyer'}]"
9567,"[{'id':4595,'name':'u.s. army'},{'id':7587,'name':'nigeria'},{'id':8570,'name':'president'}]"
979,"[{'id':90,'name':'paris france'},{'id':549,'name':'prostitute'},{'id':570,'name':'rape'},{'id':572,'name':'sex'},{'id':2754,'name':'trauma'},{'id':4728,'name':'knife'},{'id':6093,'name':'assault'},{'id':6149,'name':'police'},{'id':9673,'name':'love'},{'id':9748,'name':'revenge'},{'id':14624,'name':'cruelty'},{'id':14707,'name':'brutality'},{'id':14819,'name':'violence'},{'id':14964,'name':'drugs'},{'id':156075,'name':'evil'},{'id':156478,'name':'boyfriend'},{'id':184352,'name':'rape and revenge'},{'id':224663,'name':'new french extremism'}]"
13819,"[{'id':10183,'name':'independent film'},{'id':11488,'name':'pot smoking'},{'id':12670,'name':'los angeles'},{'id':159868,'name':'playing piano'},{'id':174420,'name':'intern'},{'id':174426,'name':'dissertation'},{'id':174433,'name':'lp recording'},{'id':174434,'name':'cambridge massachusetts'},{'id':174436,'name':'spinning'},{'id':174440,'name':'time lapse photography'},{'id':174445,'name':'ageism'},{'id':187056,'name':'woman director'}]"
1591,"[{'id':697,'name':'loss of loved one'},{'id':1625,'name':'emigration'},{'id':1956,'name':'world war ii'},{'id':2606,'name':'jew'},{'id':3061,'name':'national socialism'},{'id':3510,'name':'kenia'},{'id':4555,'name':'only child'},{'id':4932,'name':'farm'},{'id':5809,'name':'marriage crisis'},{'id':156702,'name':'capture'},{'id':187056,'name':'woman director'},{'id':192519,'name':'emigrant'}]"
24186,"[{'id':187056,'name':'woman director'}]"
455,"[{'id':212,'name':'london'},{'id':941,'name':'tradition'},{'id':958,'name':'indian lead'},{'id':1463,'name':'culture clash'},{'id':1900,'name':'immigration'},{'id':2273,'name':'role of women'},{'id':2274,'name':'sikh'},{'id':2278,'name':'women's soccer'},{'id':6075,'name':'sport'},{'id':13042,'name':'soccer'},{'id':18035,'name':'family'},{'id':187056,'name':'woman director'},{'id':243578,'name':'indian lgbt'}]"
10632,"[{'id':414,'name':'hunter'},{'id':1812,'name':'fbi'},{'id':4728,'name':'knife'},{'id':7202,'name':'balkan war'},{'id':9720,'name':'woods'},{'id':10024,'name':'psychopathic killer'},{'id':10089,'name':'slaughter'},{'id':10833,'name':'survivalist'},{'id':14805,'name':'maniac'},{'id':14819,'name':'violence'},{'id':15218,'name':'special forces'},{'id':17987,'name':'killing spree'},{'id':18543,'name':'combat'},{'id':162380,'name':'ex soldier'},{'id':164148,'name':'dark past'},{'id':226499,'name':'manhunt'}]"
10929,"[{'id':5812,'name':'bad boss'},{'id':7717,'name':'evil mother'},{'id':9748,'name':'revenge'},{'id':33740,'name':'humiliation'},{'id':198780,'name':'obedience'}]"
16229,"[{'id':894,'name':'depression'},{'id':2463,'name':'harvard university'},{'id':2465,'name':'rolling stone'},{'id':13028,'name':'writer'},{'id':40952,'name':'therapy'},{'id':41329,'name':'mental illness'},{'id':206298,'name':'young adult'},{'id':221805,'name':'degradation of lifestyle'},{'id':221806,'name':'lou reed'}]"
12079,"[{'id':237,'name':'gay'},{'id':10183,'name':'independent film'},{'id':11341,'name':'methamphetamine'},{'id':158718,'name':'lgbt'},{'id':187514,'name':'speed freak'},{'id':187517,'name':'junky cop'},{'id':187518,'name':'boy toy'},{'id':187522,'name':'porn magazine'},{'id':187523,'name':'dope selling'},{'id':187524,'name':'crank'},{'id':187527,'name':'cctv'},{'id':187536,'name':'veterinary clinic'},{'id':187537,'name':'needlepoint'},{'id':187544,'name':'needle'},{'id':187547,'name':'older woman younger woman relationship'},{'id':187551,'name':'telephone sex'}]"
36362,"[{'id':2974,'name':'jesus christ'},{'id':3571,'name':'crucifixion'},{'id':5565,'name':'biography'},{'id':6917,'name':'epic'},{'id':192002,'name':'biblical'},{'id':222185,'name':'1st century'}]"
23159,"[{'id':657,'name':'fire'},{'id':1382,'name':'factory'},{'id':3703,'name':'law'},{'id':8681,'name':'supreme court'},{'id':9826,'name':'murder'},{'id':11038,'name':'trial'},{'id':11363,'name':'arson'},{'id':33608,'name':'gardener'},{'id':161231,'name':'hideout'}]"
15347,"[{'id':970,'name':'parent child relationship'},{'id':1505,'name':'famous score'},{'id':2043,'name':'lion'},{'id':5160,'name':'animal attack'},{'id':7345,'name':'dead animal'},{'id':9892,'name':'game warden'},{'id':9893,'name':'lioness'},{'id':9896,'name':'lion cub'},{'id':9897,'name':'rifle'},{'id':9898,'name':'animal rights'},{'id':9900,'name':'warthog'},{'id':9902,'name':'wildlife'},{'id':14641,'name':'based on memoir or autobiography'}]"
37258,"[{'id':2673,'name':'horse'},{'id':15106,'name':'psychiatrist'}]"
8996,"[{'id':835,'name':'jewry'},{'id':1956,'name':'world war ii'},{'id':2139,'name':'russia'},{'id':2349,'name':'german'},{'id':2652,'name':'nazi'},{'id':4446,'name':'hitler youth'},{'id':11508,'name':'jewish'},{'id':14641,'name':'based on memoir or autobiography'},{'id':187056,'name':'woman director'},{'id':208079,'name':'jewish boy'},{'id':241982,'name':'children in wartime'}]"
17729,"[{'id':1416,'name':'jazz'},{'id':5565,'name':'biography'},{'id':6165,'name':'historical figure'}]"
12157,"[{'id':1900,'name':'immigration'},{'id':4168,'name':'greenhouse'},{'id':9673,'name':'love'},{'id':155647,'name':'green card'}]"
11571,"[{'id':1339,'name':'duck'},{'id':1963,'name':'expedition'},{'id':1992,'name':'professor'},{'id':3130,'name':'edinburgh'},{'id':3347,'name':'volcano'},{'id':5704,'name':'giant lizard'},{'id':5746,'name':'iceland'},{'id':9935,'name':'travel'},{'id':12616,'name':'dinosaur'},{'id':166958,'name':'prehistoric creature'},{'id':187033,'name':'center of the earth'},{'id':204975,'name':'lost world'}]"
10293,"[{'id':65,'name':'holiday'},{'id':658,'name':'sea'},{'id':966,'name':'beach'},{'id':1486,'name':'flirt'},{'id':2038,'name':'love of one's life'},{'id':5490,'name':'girlfriend'},{'id':15160,'name':'divorce'},{'id':166113,'name':'marriage problems'}]"
2671,"[{'id':177185,'name':'videotape'}]"
45129,"[{'id':13059,'name':'prostitution'},{'id':14964,'name':'drugs'},{'id':156196,'name':'street life'},{'id':187056,'name':'woman director'}]"
42618,"[{'id':978,'name':'broken engagement'},{'id':3447,'name':'charity'},{'id':6562,'name':'celebrity'},{'id':10181,'name':'based on play or musical'},{'id':10703,'name':'tragic love'},{'id':155513,'name':'dancehall girl'},{'id':165317,'name':'based on movie'}]"
41164,"[{'id':1480,'name':'baseball'},{'id':6075,'name':'sport'}]"
9557,"[{'id':237,'name':'gay'},{'id':7984,'name':'bikini'},{'id':11095,'name':'cruise ship'}]"
6171,"[{'id':3373,'name':'snow storm'},{'id':3684,'name':'religion and supernatural'},{'id':9713,'name':'friends'},{'id':9951,'name':'alien'},{'id':157955,'name':'childhood'}]"
13691,[]
11523,"[{'id':2080,'name':'stewardess'},{'id':4623,'name':'casting'},{'id':5306,'name':'boss'}]"
14675,"[{'id':242,'name':'new york'},{'id':9929,'name':'remarriage'},{'id':10226,'name':'neighbor'},{'id':14512,'name':'new york city'},{'id':15160,'name':'divorce'},{'id':15162,'name':'dog'},{'id':41185,'name':'heiress'},{'id':155457,'name':'screwball comedy'},{'id':207592,'name':'piano'},{'id':214548,'name':'1930s'}]"
10782,"[{'id':1803,'name':'drug addiction'},{'id':4406,'name':'military court'},{'id':4596,'name':'panama'},{'id':5947,'name':'military service'},{'id':6148,'name':'court'},{'id':6174,'name':'ranger'},{'id':8681,'name':'supreme court'},{'id':8713,'name':'lager'},{'id':229211,'name':'military crime'}]"
9341,"[{'id':5178,'name':'magnetic field'},{'id':187033,'name':'center of the earth'},{'id':189411,'name':'disaster movie'}]"
9776,"[{'id':279,'name':'usa'},{'id':577,'name':'black people'},{'id':840,'name':'usa president'},{'id':2946,'name':'presidential election'},{'id':6085,'name':'election campaign'}]"
10735,"[{'id':212,'name':'london'},{'id':392,'name':'england'},{'id':970,'name':'parent child relationship'},{'id':5600,'name':'daughter'},{'id':6083,'name':'politician'},{'id':10809,'name':'teenage girl'},{'id':34061,'name':'american abroad'},{'id':155722,'name':'teen comedy'},{'id':187056,'name':'woman director'}]"
16425,"[{'id':1691,'name':'dance'},{'id':2683,'name':'tango'}]"
25461,"[{'id':10183,'name':'independent film'}]"
51927,[]
12516,"[{'id':314,'name':'life and death'},{'id':2679,'name':'artist'},{'id':3347,'name':'volcano'},{'id':4368,'name':'nuclear power plant'},{'id':186789,'name':'dream world'},{'id':188351,'name':'catastrophe'},{'id':208349,'name':'child'}]"
1675,"[{'id':725,'name':'lovesickness'},{'id':886,'name':'movie business'},{'id':1388,'name':'cinema'},{'id':1861,'name':'nice'},{'id':3973,'name':'insurance salesman'},{'id':33457,'name':'alcoholic'},{'id':34094,'name':'extramarital affair'},{'id':235736,'name':'film director'},{'id':242646,'name':'making of film'}]"
17057,"[{'id':888,'name':'screenwriter'},{'id':966,'name':'beach'},{'id':6093,'name':'assault'},{'id':9826,'name':'murder'},{'id':12396,'name':'hollywood'},{'id':13073,'name':'fear'},{'id':14819,'name':'violence'},{'id':33705,'name':'agent'},{'id':161982,'name':'murder investigation'},{'id':163975,'name':'reckless driving'},{'id':195402,'name':'film noir'},{'id':202760,'name':'hopeless'},{'id':207431,'name':'murder suspect'},{'id':209674,'name':'moody'},{'id':228427,'name':'possessive man'},{'id':228428,'name':'disenchantment'},{'id':228429,'name':'insecure woman'},{'id':238065,'name':'volatility'}]"
6016,"[{'id':549,'name':'prostitute'},{'id':585,'name':'casino'},{'id':660,'name':'monte carlo'},{'id':726,'name':'drug abuse'},{'id':1317,'name':'card game'},{'id':4948,'name':'retirement'},{'id':5918,'name':'painting'},{'id':9728,'name':'caper'},{'id':9813,'name':'french riviera'},{'id':10051,'name':'heist'},{'id':15009,'name':'criminal'},{'id':155841,'name':'gambler'},{'id':165909,'name':'alarm'},{'id':195537,'name':'forgery'},{'id':228750,'name':'grand prix'},{'id':244675,'name':'drug withdrawal'}]"
8409,"[{'id':697,'name':'loss of loved one'},{'id':1522,'name':'repayment'},{'id':1679,'name':'arbitrary law'},{'id':8015,'name':'cop'}]"
1817,"[{'id':949,'name':'terrorist'},{'id':5679,'name':'phone booth'},{'id':6259,'name':'psychopath'}]"
11299,"[{'id':321,'name':'terror'},{'id':3335,'name':'halloween'},{'id':9748,'name':'revenge'},{'id':14675,'name':'lethal virus'},{'id':210024,'name':'anime'}]"
21052,"[{'id':378,'name':'prison'},{'id':642,'name':'robbery'},{'id':2016,'name':'vandalism'},{'id':6149,'name':'police'},{'id':7412,'name':'sin'},{'id':8508,'name':'party'},{'id':9748,'name':'revenge'},{'id':10229,'name':'singer'},{'id':10726,'name':'gang'},{'id':11436,'name':'redemption'},{'id':15009,'name':'criminal'},{'id':40879,'name':'drunk'}]"
7294,"[{'id':900,'name':'trailer park'},{'id':1453,'name':'amnesia'},{'id':1787,'name':'helsinki'},{'id':7938,'name':'heilsarmee'}]"
9506,"[{'id':2060,'name':'penalty'},{'id':2726,'name':'therapist'},{'id':2800,'name':'psychology'},{'id':2879,'name':'aggression'},{'id':14837,'name':'rage'},{'id':18047,'name':'anger'},{'id':199263,'name':'anger management'}]"
14290,"[{'id':6270,'name':'high school'},{'id':33910,'name':'high school student'},{'id':232817,'name':'petty crimes'}]"
24982,"[{'id':269,'name':'diving'},{'id':1963,'name':'expedition'},{'id':2580,'name':'shipwreck'},{'id':4388,'name':'titanic'},{'id':14785,'name':'underwater'},{'id':41595,'name':'oceanic expedition'},{'id':156395,'name':'imax'}]"
2662,"[{'id':213,'name':'upper class'},{'id':3335,'name':'halloween'},{'id':6259,'name':'psychopath'},{'id':9955,'name':'urban legend'},{'id':14751,'name':'youth'},{'id':34117,'name':'cult film'},{'id':161270,'name':'satanic ritual'}]"
12093,"[{'id':572,'name':'sex'},{'id':1192,'name':'sweden'},{'id':1353,'name':'underground'},{'id':2334,'name':'nightclub'},{'id':10685,'name':'escape'},{'id':12987,'name':'poverty'},{'id':13059,'name':'prostitution'},{'id':14819,'name':'violence'},{'id':15049,'name':'sex trafficking'}]"
11817,"[{'id':345,'name':'monk'},{'id':960,'name':'homeless person'},{'id':4958,'name':'injection'},{'id':6201,'name':'fall'},{'id':18109,'name':'knife fight'},{'id':160133,'name':'scroll'},{'id':160134,'name':'the force'}]"
24621,"[{'id':187056,'name':'woman director'}]"
13370,"[{'id':11800,'name':'mockumentary'},{'id':33534,'name':'folk singer'}]"
8326,"[{'id':818,'name':'based on novel or book'},{'id':10541,'name':'curse'},{'id':11707,'name':'suitor'},{'id':14783,'name':'false accusations'},{'id':159197,'name':'digging'},{'id':159201,'name':'baseball player'},{'id':159212,'name':'mountain climbing'},{'id':246466,'name':'based on young adult novel'}]"
13411,"[{'id':542,'name':'street gang'},{'id':12670,'name':'los angeles'}]"
11516,"[{'id':270,'name':'ocean'},{'id':1889,'name':'lake'},{'id':2646,'name':'bird'},{'id':2673,'name':'horse'},{'id':3478,'name':'parrot'},{'id':3905,'name':'owl'},{'id':4474,'name':'ornithology'},{'id':5698,'name':'egg'},{'id':8044,'name':'flight'},{'id':8721,'name':'arctic'},{'id':9970,'name':'crab'},{'id':33634,'name':'stork'},{'id':33635,'name':'pelican'},{'id':233170,'name':'bird migration'}]"
10180,"[{'id':107,'name':'barcelona spain'},{'id':509,'name':'denmark'},{'id':3149,'name':'gangster'},{'id':3230,'name':'male friendship'},{'id':3321,'name':'childhood memory'},{'id':5707,'name':'childhood trauma'},{'id':7508,'name':'friendship bracelet'},{'id':160246,'name':'childhood friends'}]"
994,"[{'id':392,'name':'england'},{'id':570,'name':'rape'},{'id':818,'name':'based on novel or book'},{'id':2755,'name':'country life'},{'id':5251,'name':'primal fear'},{'id':8079,'name':'cornwall england'},{'id':9748,'name':'revenge'},{'id':9950,'name':'thriller'},{'id':11004,'name':'rural setting'},{'id':14819,'name':'violence'},{'id':18300,'name':'english countryside'},{'id':34117,'name':'cult film'}]"
66918,"[{'id':520,'name':'chicago'},{'id':1635,'name':'deaf-mute'},{'id':2227,'name':'evacuation'},{'id':7035,'name':'giant insect'},{'id':11034,'name':'b movie'},{'id':11289,'name':'woman reporter'},{'id':162365,'name':'military'},{'id':162536,'name':'man eating monster'},{'id':179566,'name':'locust'},{'id':191519,'name':'scientist hero'},{'id':239357,'name':'radiation-created monster'},{'id':239391,'name':'high frequency sound'},{'id':239392,'name':'giant grasshopper'}]"
10514,"[{'id':1432,'name':'nasa'},{'id':1508,'name':'new mexico'},{'id':1865,'name':'biological weapon'},{'id':1944,'name':'epilepsy'},{'id':3288,'name':'secret lab'},{'id':4939,'name':'alien phenomenons'},{'id':6013,'name':'chemistry'},{'id':6016,'name':'biology'},{'id':9937,'name':'suspense'},{'id':156767,'name':'nuclear threat'},{'id':156810,'name':'science'}]"
1714,"[{'id':657,'name':'fire'},{'id':2137,'name':'totalitarian regime'},{'id':2733,'name':'firemen'},{'id':3096,'name':'book'},{'id':4565,'name':'dystopia'},{'id':5737,'name':'book burning'},{'id':162988,'name':'dystopian future'}]"
14308,[]
9930,"[{'id':3012,'name':'court case'},{'id':3701,'name':'client'},{'id':10909,'name':'lawyer'},{'id':33519,'name':'courtroom'}]"
107569,"[{'id':970,'name':'parent child relationship'}]"
108553,"[{'id':922,'name':'hotel room'},{'id':6149,'name':'police'},{'id':10332,'name':'salesman'},{'id':11157,'name':'sibling rivalry'}]"
12661,"[{'id':1009,'name':'baby'},{'id':2411,'name':'new orleans'},{'id':2587,'name':'married couple'},{'id':6163,'name':'arms dealer'},{'id':6876,'name':'vacation'},{'id':9750,'name':'bayou'},{'id':33705,'name':'agent'}]"
29355,"[{'id':520,'name':'chicago'},{'id':579,'name':'american football'},{'id':6075,'name':'sport'},{'id':6270,'name':'high school'},{'id':8338,'name':'coach'},{'id':191222,'name':'the big game'}]"
24961,"[{'id':4232,'name':'melancholy'},{'id':10181,'name':'based on play or musical'},{'id':155462,'name':'little dog'},{'id':165317,'name':'based on movie'},{'id':177912,'name':'wizard'}]"
20978,[]
47762,[]
10743,"[{'id':159607,'name':'grifter'},{'id':159608,'name':'con'},{'id':159620,'name':'big con'},{'id':159627,'name':'con game'}]"
2832,"[{'id':549,'name':'prostitute'},{'id':703,'name':'detective'},{'id':1197,'name':'nevada'},{'id':1563,'name':'prisoner'},{'id':2217,'name':'rain'},{'id':2669,'name':'motel'},{'id':3694,'name':'weather'},{'id':6259,'name':'psychopath'},{'id':8440,'name':'ex-cop'},{'id':9743,'name':'stranded'},{'id':9826,'name':'murder'},{'id':10714,'name':'serial killer'},{'id':13124,'name':'scream'},{'id':14527,'name':'storm'},{'id':15106,'name':'psychiatrist'},{'id':15234,'name':'convict'},{'id':18171,'name':'thunderstorm'},{'id':156507,'name':'rainstorm'},{'id':156761,'name':'split personality'},{'id':197708,'name':'mental disorders'},{'id':207046,'name':'murder mystery'},{'id':212803,'name':'dissociative identity disorder'},{'id':238467,'name':'isolated place'}]"
31459,[]
38868,[]
15098,[]
11458,"[{'id':1803,'name':'drug addiction'},{'id':2134,'name':'press'},{'id':3398,'name':'release from prison'},{'id':5424,'name':'women's prison'},{'id':8508,'name':'party'},{'id':14964,'name':'drugs'},{'id':34038,'name':'intrigue'}]"
16636,"[{'id':271,'name':'competition'},{'id':521,'name':'washington d.c.'},{'id':1415,'name':'small town'},{'id':2356,'name':'immigrant'},{'id':3836,'name':'success'},{'id':10103,'name':'children'},{'id':10508,'name':'teacher'},{'id':11145,'name':'spelling'},{'id':11146,'name':'spelling bee'},{'id':13281,'name':'work ethic'},{'id':161155,'name':'kids'},{'id':169071,'name':'championship'},{'id':206696,'name':'contests and competitions'}]"
18736,[]
36658,"[{'id':1852,'name':'mutant'},{'id':9715,'name':'superhero'},{'id':9717,'name':'based on comic'},{'id':10761,'name':'superhuman'},{'id':157912,'name':'bigotry'},{'id':186782,'name':'discrimination'}]"
46989,"[{'id':496,'name':'poetry'},{'id':2494,'name':'ohio'},{'id':10183,'name':'independent film'},{'id':181523,'name':'teacher student sex'},{'id':187056,'name':'woman director'},{'id':188730,'name':'english teacher'},{'id':233130,'name':'self-harm'}]"
